name	split
CCMSLIB00000075010	train
CCMSLIB00000075011	test
CCMSLIB00000075012	train
CCMSLIB00000075013	train
CCMSLIB00000075017	train
CCMSLIB00000075068	train
CCMSLIB00000075070	val
CCMSLIB00000075071	train
CCMSLIB00000075072	train
CCMSLIB00000075073	train
CCMSLIB00000075076	test
CCMSLIB00000075077	train
CCMSLIB00000075361	train
CCMSLIB00000075362	train
CCMSLIB00000076749	train
CCMSLIB00000076971	val
CCMSLIB00000076973	train
CCMSLIB00000076982	train
CCMSLIB00000076992	train
CCMSLIB00000076997	train
CCMSLIB00000077004	train
CCMSLIB00000077009	train
CCMSLIB00000077016	val
CCMSLIB00000077022	test
CCMSLIB00000077025	train
CCMSLIB00000077027	train
CCMSLIB00000077029	train
CCMSLIB00000077031	train
CCMSLIB00000077039	train
CCMSLIB00000077046	train
CCMSLIB00000077057	test
CCMSLIB00000077065	train
CCMSLIB00000077068	test
CCMSLIB00000077069	test
CCMSLIB00000077072	train
CCMSLIB00000077081	train
CCMSLIB00000077091	train
CCMSLIB00000077098	train
CCMSLIB00000077100	test
CCMSLIB00000077104	test
CCMSLIB00000077107	val
CCMSLIB00000077108	val
CCMSLIB00000077109	train
CCMSLIB00000077112	train
CCMSLIB00000077126	train
CCMSLIB00000077129	train
CCMSLIB00000077137	train
CCMSLIB00000077147	train
CCMSLIB00000077148	test
CCMSLIB00000077149	train
CCMSLIB00000077192	train
CCMSLIB00000077194	train
CCMSLIB00000077197	train
CCMSLIB00000077199	train
CCMSLIB00000078001	train
CCMSLIB00000078007	train
CCMSLIB00000078009	train
CCMSLIB00000078017	train
CCMSLIB00000078019	train
CCMSLIB00000078025	test
CCMSLIB00000078030	test
CCMSLIB00000078047	test
CCMSLIB00000078050	train
CCMSLIB00000078051	train
CCMSLIB00000078058	train
CCMSLIB00000078068	val
CCMSLIB00000078075	train
CCMSLIB00000078082	train
CCMSLIB00000078096	train
CCMSLIB00000078098	train
CCMSLIB00000078099	test
CCMSLIB00000078128	train
CCMSLIB00000078143	train
CCMSLIB00000078158	train
CCMSLIB00000078161	train
CCMSLIB00000078164	train
CCMSLIB00000078167	train
CCMSLIB00000078168	train
CCMSLIB00000078177	train
CCMSLIB00000078180	val
CCMSLIB00000078185	train
CCMSLIB00000078186	train
CCMSLIB00000078187	train
CCMSLIB00000078188	train
CCMSLIB00000078196	train
CCMSLIB00000078198	train
CCMSLIB00000078209	train
CCMSLIB00000078219	test
CCMSLIB00000078230	train
CCMSLIB00000078231	train
CCMSLIB00000078233	train
CCMSLIB00000078236	train
CCMSLIB00000078243	train
CCMSLIB00000078273	train
CCMSLIB00000078275	val
CCMSLIB00000078278	train
CCMSLIB00000078285	train
CCMSLIB00000078286	train
CCMSLIB00000078298	train
CCMSLIB00000078299	val
CCMSLIB00000078303	test
CCMSLIB00000078304	test
CCMSLIB00000078305	test
CCMSLIB00000078306	test
CCMSLIB00000078307	train
CCMSLIB00000078310	train
CCMSLIB00000078313	train
CCMSLIB00000078314	test
CCMSLIB00000078315	train
CCMSLIB00000078317	train
CCMSLIB00000078325	train
CCMSLIB00000078326	train
CCMSLIB00000078329	train
CCMSLIB00000078343	train
CCMSLIB00000078349	test
CCMSLIB00000078354	train
CCMSLIB00000078359	test
CCMSLIB00000078360	val
CCMSLIB00000078363	train
CCMSLIB00000078372	train
CCMSLIB00000078391	train
CCMSLIB00000078397	train
CCMSLIB00000078398	test
CCMSLIB00000078400	train
CCMSLIB00000078401	train
CCMSLIB00000078411	val
CCMSLIB00000078414	train
CCMSLIB00000078416	train
CCMSLIB00000078419	train
CCMSLIB00000078423	val
CCMSLIB00000078425	train
CCMSLIB00000078427	train
CCMSLIB00000078429	test
CCMSLIB00000078434	test
CCMSLIB00000078443	train
CCMSLIB00000078456	train
CCMSLIB00000078467	train
CCMSLIB00000078478	train
CCMSLIB00000078479	train
CCMSLIB00000078488	train
CCMSLIB00000078495	val
CCMSLIB00000078496	train
CCMSLIB00000078504	train
CCMSLIB00000078511	train
CCMSLIB00000078515	train
CCMSLIB00000078521	train
CCMSLIB00000078533	train
CCMSLIB00000078534	train
CCMSLIB00000078540	test
CCMSLIB00000078546	train
CCMSLIB00000078550	train
CCMSLIB00000078552	train
CCMSLIB00000078556	train
CCMSLIB00000078557	train
CCMSLIB00000078560	train
CCMSLIB00000078561	train
CCMSLIB00000078562	train
CCMSLIB00000078570	train
CCMSLIB00000078573	val
CCMSLIB00000078577	test
CCMSLIB00000078578	train
CCMSLIB00000078589	train
CCMSLIB00000078590	test
CCMSLIB00000078592	val
CCMSLIB00000078593	train
CCMSLIB00000078594	train
CCMSLIB00000078596	train
CCMSLIB00000078598	train
CCMSLIB00000078602	train
CCMSLIB00000078604	train
CCMSLIB00000078608	train
CCMSLIB00000078620	test
CCMSLIB00000078631	train
CCMSLIB00000078639	val
CCMSLIB00000078643	train
CCMSLIB00000078644	test
CCMSLIB00000078648	train
CCMSLIB00000078685	train
CCMSLIB00000078686	train
CCMSLIB00000078687	train
CCMSLIB00000078688	train
CCMSLIB00000078691	train
CCMSLIB00000078692	train
CCMSLIB00000078695	train
CCMSLIB00000078697	test
CCMSLIB00000078698	train
CCMSLIB00000078700	train
CCMSLIB00000078701	train
CCMSLIB00000078702	train
CCMSLIB00000078703	train
CCMSLIB00000078704	train
CCMSLIB00000078705	train
CCMSLIB00000078706	train
CCMSLIB00000078707	train
CCMSLIB00000078711	train
CCMSLIB00000078712	train
CCMSLIB00000078713	val
CCMSLIB00000078714	train
CCMSLIB00000078715	train
CCMSLIB00000078717	test
CCMSLIB00000078718	val
CCMSLIB00000078719	train
CCMSLIB00000078720	test
CCMSLIB00000078722	test
CCMSLIB00000078724	train
CCMSLIB00000078727	train
CCMSLIB00000078730	train
CCMSLIB00000078733	train
CCMSLIB00000078734	train
CCMSLIB00000078735	train
CCMSLIB00000078737	val
CCMSLIB00000078738	test
CCMSLIB00000078741	train
CCMSLIB00000078742	test
CCMSLIB00000078743	train
CCMSLIB00000078744	train
CCMSLIB00000078745	test
CCMSLIB00000078746	train
CCMSLIB00000078748	train
CCMSLIB00000078749	train
CCMSLIB00000078750	train
CCMSLIB00000078751	train
CCMSLIB00000078752	train
CCMSLIB00000078755	train
CCMSLIB00000078756	train
CCMSLIB00000078759	test
CCMSLIB00000078760	train
CCMSLIB00000078761	train
CCMSLIB00000078762	train
CCMSLIB00000078765	test
CCMSLIB00000078766	train
CCMSLIB00000078767	train
CCMSLIB00000078769	train
CCMSLIB00000078774	train
CCMSLIB00000078776	train
CCMSLIB00000078779	train
CCMSLIB00000078780	val
CCMSLIB00000078782	test
CCMSLIB00000078783	train
CCMSLIB00000078786	test
CCMSLIB00000078787	test
CCMSLIB00000078788	test
CCMSLIB00000078790	train
CCMSLIB00000078791	train
CCMSLIB00000078793	test
CCMSLIB00000078794	train
CCMSLIB00000078797	train
CCMSLIB00000078798	train
CCMSLIB00000078799	test
CCMSLIB00000078802	train
CCMSLIB00000078808	train
CCMSLIB00000078809	train
CCMSLIB00000078810	train
CCMSLIB00000078811	train
CCMSLIB00000078812	train
CCMSLIB00000078813	train
CCMSLIB00000078814	train
CCMSLIB00000078815	train
CCMSLIB00000078817	train
CCMSLIB00000078819	train
CCMSLIB00000078820	train
CCMSLIB00000078821	test
CCMSLIB00000078850	train
CCMSLIB00000078851	train
CCMSLIB00000078859	test
CCMSLIB00000078863	test
CCMSLIB00000078867	train
CCMSLIB00000078900	train
CCMSLIB00000078917	train
CCMSLIB00000078922	train
CCMSLIB00000078923	train
CCMSLIB00000078929	test
CCMSLIB00000078936	train
CCMSLIB00000078938	train
CCMSLIB00000078939	train
CCMSLIB00000078958	test
CCMSLIB00000078960	val
CCMSLIB00000078973	train
CCMSLIB00000078975	test
CCMSLIB00000078976	train
CCMSLIB00000078978	train
CCMSLIB00000078980	train
CCMSLIB00000078981	val
CCMSLIB00000078983	train
CCMSLIB00000078990	test
CCMSLIB00000078994	train
CCMSLIB00000079014	train
CCMSLIB00000079017	test
CCMSLIB00000079023	test
CCMSLIB00000079024	train
CCMSLIB00000079026	train
CCMSLIB00000079028	train
CCMSLIB00000079036	test
CCMSLIB00000079037	train
CCMSLIB00000079038	train
CCMSLIB00000079054	train
CCMSLIB00000079059	train
CCMSLIB00000079060	train
CCMSLIB00000079063	train
CCMSLIB00000079064	test
CCMSLIB00000079065	train
CCMSLIB00000079069	train
CCMSLIB00000079070	test
CCMSLIB00000079072	train
CCMSLIB00000079073	test
CCMSLIB00000079074	test
CCMSLIB00000079075	train
CCMSLIB00000079076	train
CCMSLIB00000079079	test
CCMSLIB00000079085	test
CCMSLIB00000079088	train
CCMSLIB00000079096	train
CCMSLIB00000079098	test
CCMSLIB00000079110	train
CCMSLIB00000079111	test
CCMSLIB00000079117	train
CCMSLIB00000079119	train
CCMSLIB00000079124	train
CCMSLIB00000079125	train
CCMSLIB00000079126	test
CCMSLIB00000079127	train
CCMSLIB00000079135	train
CCMSLIB00000079144	train
CCMSLIB00000079148	train
CCMSLIB00000079149	test
CCMSLIB00000079153	train
CCMSLIB00000079155	train
CCMSLIB00000079157	train
CCMSLIB00000079170	train
CCMSLIB00000079171	test
CCMSLIB00000079174	train
CCMSLIB00000079179	train
CCMSLIB00000079181	train
CCMSLIB00000079184	train
CCMSLIB00000079190	train
CCMSLIB00000079191	train
CCMSLIB00000079197	train
CCMSLIB00000079202	test
CCMSLIB00000079207	train
CCMSLIB00000079208	train
CCMSLIB00000079209	test
CCMSLIB00000079211	train
CCMSLIB00000079219	train
CCMSLIB00000079231	train
CCMSLIB00000079233	train
CCMSLIB00000079244	train
CCMSLIB00000079247	train
CCMSLIB00000079248	test
CCMSLIB00000079254	test
CCMSLIB00000079255	train
CCMSLIB00000079256	train
CCMSLIB00000079258	train
CCMSLIB00000079261	val
CCMSLIB00000079266	test
CCMSLIB00000079273	test
CCMSLIB00000079274	train
CCMSLIB00000079350	train
CCMSLIB00000079352	train
CCMSLIB00000079353	train
CCMSLIB00000079355	train
CCMSLIB00000079356	train
CCMSLIB00000079357	train
CCMSLIB00000079358	train
CCMSLIB00000079359	test
CCMSLIB00000079360	test
CCMSLIB00000079361	train
CCMSLIB00000079364	train
CCMSLIB00000079365	train
CCMSLIB00000079367	train
CCMSLIB00000079368	train
CCMSLIB00000079369	test
CCMSLIB00000079371	train
CCMSLIB00000079372	test
CCMSLIB00000079373	train
CCMSLIB00000079376	train
CCMSLIB00000079378	train
CCMSLIB00000079380	test
CCMSLIB00000079381	test
CCMSLIB00000079382	train
CCMSLIB00000079383	test
CCMSLIB00000079386	train
CCMSLIB00000079387	train
CCMSLIB00000079388	train
CCMSLIB00000079389	train
CCMSLIB00000079391	test
CCMSLIB00000079392	train
CCMSLIB00000079393	train
CCMSLIB00000079395	test
CCMSLIB00000079396	train
CCMSLIB00000079397	val
CCMSLIB00000079398	train
CCMSLIB00000079399	train
CCMSLIB00000079401	train
CCMSLIB00000079402	train
CCMSLIB00000079405	val
CCMSLIB00000079406	train
CCMSLIB00000079407	train
CCMSLIB00000079408	train
CCMSLIB00000079409	test
CCMSLIB00000079410	train
CCMSLIB00000079411	train
CCMSLIB00000079413	train
CCMSLIB00000079414	train
CCMSLIB00000079415	train
CCMSLIB00000079417	train
CCMSLIB00000079418	val
CCMSLIB00000079419	train
CCMSLIB00000079420	train
CCMSLIB00000079421	train
CCMSLIB00000079422	train
CCMSLIB00000079423	train
CCMSLIB00000079424	train
CCMSLIB00000079425	train
CCMSLIB00000079427	train
CCMSLIB00000079428	val
CCMSLIB00000079429	train
CCMSLIB00000079430	train
CCMSLIB00000079431	test
CCMSLIB00000079432	train
CCMSLIB00000079433	train
CCMSLIB00000079435	train
CCMSLIB00000079439	test
CCMSLIB00000079440	train
CCMSLIB00000079441	train
CCMSLIB00000079443	train
CCMSLIB00000079445	train
CCMSLIB00000079446	train
CCMSLIB00000079448	test
CCMSLIB00000079449	train
CCMSLIB00000079451	train
CCMSLIB00000079456	train
CCMSLIB00000079457	train
CCMSLIB00000079458	train
CCMSLIB00000079459	train
CCMSLIB00000079460	train
CCMSLIB00000079462	train
CCMSLIB00000079463	train
CCMSLIB00000079464	train
CCMSLIB00000079465	train
CCMSLIB00000079466	val
CCMSLIB00000079467	train
CCMSLIB00000079468	train
CCMSLIB00000079470	test
CCMSLIB00000079471	train
CCMSLIB00000079472	train
CCMSLIB00000079473	train
CCMSLIB00000079474	train
CCMSLIB00000079475	train
CCMSLIB00000079476	train
CCMSLIB00000079477	train
CCMSLIB00000079478	train
CCMSLIB00000079480	train
CCMSLIB00000079483	test
CCMSLIB00000079484	train
CCMSLIB00000079485	train
CCMSLIB00000079487	train
CCMSLIB00000079488	train
CCMSLIB00000079489	train
CCMSLIB00000079491	test
CCMSLIB00000079492	train
CCMSLIB00000079493	train
CCMSLIB00000079494	train
CCMSLIB00000079495	train
CCMSLIB00000079496	test
CCMSLIB00000079497	test
CCMSLIB00000079498	test
CCMSLIB00000079499	test
CCMSLIB00000079500	train
CCMSLIB00000079501	train
CCMSLIB00000079502	train
CCMSLIB00000079504	train
CCMSLIB00000079508	train
CCMSLIB00000079509	train
CCMSLIB00000079510	train
CCMSLIB00000079511	test
CCMSLIB00000079512	train
CCMSLIB00000079513	train
CCMSLIB00000079515	train
CCMSLIB00000079516	train
CCMSLIB00000079517	val
CCMSLIB00000079518	test
CCMSLIB00000079519	train
CCMSLIB00000079520	test
CCMSLIB00000079522	val
CCMSLIB00000079523	train
CCMSLIB00000079524	train
CCMSLIB00000079526	train
CCMSLIB00000079527	train
CCMSLIB00000079528	test
CCMSLIB00000079529	train
CCMSLIB00000079531	test
CCMSLIB00000079532	train
CCMSLIB00000079533	test
CCMSLIB00000079534	train
CCMSLIB00000079535	test
CCMSLIB00000079537	train
CCMSLIB00000079539	val
CCMSLIB00000079540	train
CCMSLIB00000079541	train
CCMSLIB00000079542	train
CCMSLIB00000079544	val
CCMSLIB00000079546	test
CCMSLIB00000079548	test
CCMSLIB00000079551	test
CCMSLIB00000079552	train
CCMSLIB00000079554	train
CCMSLIB00000079555	train
CCMSLIB00000079557	test
CCMSLIB00000079558	test
CCMSLIB00000079559	val
CCMSLIB00000079560	train
CCMSLIB00000079562	train
CCMSLIB00000079564	test
CCMSLIB00000079566	train
CCMSLIB00000079568	train
CCMSLIB00000079569	train
CCMSLIB00000079570	train
CCMSLIB00000079571	train
CCMSLIB00000079572	train
CCMSLIB00000079573	test
CCMSLIB00000079574	train
CCMSLIB00000079575	train
CCMSLIB00000079578	train
CCMSLIB00000079579	train
CCMSLIB00000079580	train
CCMSLIB00000079581	train
CCMSLIB00000079582	test
CCMSLIB00000079583	train
CCMSLIB00000079584	val
CCMSLIB00000079585	train
CCMSLIB00000079588	val
CCMSLIB00000079590	test
CCMSLIB00000079591	train
CCMSLIB00000079593	train
CCMSLIB00000079594	test
CCMSLIB00000079595	train
CCMSLIB00000079598	train
CCMSLIB00000079599	train
CCMSLIB00000079600	train
CCMSLIB00000079601	test
CCMSLIB00000079602	train
CCMSLIB00000079603	train
CCMSLIB00000079604	train
CCMSLIB00000079605	train
CCMSLIB00000079606	test
CCMSLIB00000079607	train
CCMSLIB00000079608	val
CCMSLIB00000079610	train
CCMSLIB00000079611	train
CCMSLIB00000079612	train
CCMSLIB00000079613	train
CCMSLIB00000079614	train
CCMSLIB00000079615	train
CCMSLIB00000079616	train
CCMSLIB00000079617	train
CCMSLIB00000079619	train
CCMSLIB00000079620	train
CCMSLIB00000079621	train
CCMSLIB00000079622	train
CCMSLIB00000079623	test
CCMSLIB00000079624	train
CCMSLIB00000079625	train
CCMSLIB00000079626	test
CCMSLIB00000079629	train
CCMSLIB00000079630	test
CCMSLIB00000079631	train
CCMSLIB00000079632	train
CCMSLIB00000079634	train
CCMSLIB00000079637	train
CCMSLIB00000079638	train
CCMSLIB00000079640	train
CCMSLIB00000079641	train
CCMSLIB00000079642	train
CCMSLIB00000079643	train
CCMSLIB00000079644	test
CCMSLIB00000079645	train
CCMSLIB00000079646	train
CCMSLIB00000079647	test
CCMSLIB00000079648	train
CCMSLIB00000079650	train
CCMSLIB00000079651	train
CCMSLIB00000079652	train
CCMSLIB00000079653	train
CCMSLIB00000079654	train
CCMSLIB00000079655	train
CCMSLIB00000079656	train
CCMSLIB00000079659	test
CCMSLIB00000079660	train
CCMSLIB00000079661	test
CCMSLIB00000079662	train
CCMSLIB00000079663	train
CCMSLIB00000079665	train
CCMSLIB00000079666	train
CCMSLIB00000079667	test
CCMSLIB00000079668	train
CCMSLIB00000079669	train
CCMSLIB00000079670	train
CCMSLIB00000079671	test
CCMSLIB00000079672	train
CCMSLIB00000079675	train
CCMSLIB00000079676	train
CCMSLIB00000079679	train
CCMSLIB00000079682	test
CCMSLIB00000079684	train
CCMSLIB00000079686	train
CCMSLIB00000079687	train
CCMSLIB00000079688	test
CCMSLIB00000079689	train
CCMSLIB00000079690	train
CCMSLIB00000079691	test
CCMSLIB00000079692	train
CCMSLIB00000079693	train
CCMSLIB00000079694	train
CCMSLIB00000079695	train
CCMSLIB00000079698	train
CCMSLIB00000079699	train
CCMSLIB00000079700	train
CCMSLIB00000079701	train
CCMSLIB00000079703	test
CCMSLIB00000079704	train
CCMSLIB00000079705	train
CCMSLIB00000079707	train
CCMSLIB00000079708	train
CCMSLIB00000079710	train
CCMSLIB00000079711	train
CCMSLIB00000079712	test
CCMSLIB00000079716	train
CCMSLIB00000079717	train
CCMSLIB00000079718	train
CCMSLIB00000079719	train
CCMSLIB00000079720	train
CCMSLIB00000079721	test
CCMSLIB00000079723	train
CCMSLIB00000079724	train
CCMSLIB00000079725	train
CCMSLIB00000079726	train
CCMSLIB00000079728	train
CCMSLIB00000079729	val
CCMSLIB00000079730	train
CCMSLIB00000079732	train
CCMSLIB00000079734	train
CCMSLIB00000079737	test
CCMSLIB00000079738	train
CCMSLIB00000079739	train
CCMSLIB00000079741	train
CCMSLIB00000079742	train
CCMSLIB00000079744	test
CCMSLIB00000079745	train
CCMSLIB00000079746	test
CCMSLIB00000079749	val
CCMSLIB00000079750	train
CCMSLIB00000079751	train
CCMSLIB00000079752	train
CCMSLIB00000079754	train
CCMSLIB00000079755	val
CCMSLIB00000079757	test
CCMSLIB00000079758	train
CCMSLIB00000079759	train
CCMSLIB00000079760	train
CCMSLIB00000079761	test
CCMSLIB00000079763	train
CCMSLIB00000079764	train
CCMSLIB00000079765	train
CCMSLIB00000079767	train
CCMSLIB00000079768	train
CCMSLIB00000079769	val
CCMSLIB00000079770	train
CCMSLIB00000079772	train
CCMSLIB00000079773	train
CCMSLIB00000079774	train
CCMSLIB00000079775	train
CCMSLIB00000079776	train
CCMSLIB00000079778	test
CCMSLIB00000079780	train
CCMSLIB00000079782	train
CCMSLIB00000079783	test
CCMSLIB00000079784	train
CCMSLIB00000079785	train
CCMSLIB00000079786	test
CCMSLIB00000079787	train
CCMSLIB00000079788	train
CCMSLIB00000079790	train
CCMSLIB00000079791	train
CCMSLIB00000079792	train
CCMSLIB00000079795	train
CCMSLIB00000079796	train
CCMSLIB00000079797	train
CCMSLIB00000079800	train
CCMSLIB00000079801	train
CCMSLIB00000079802	train
CCMSLIB00000079803	train
CCMSLIB00000079804	train
CCMSLIB00000079806	train
CCMSLIB00000079807	train
CCMSLIB00000079809	train
CCMSLIB00000079810	train
CCMSLIB00000079811	train
CCMSLIB00000079812	train
CCMSLIB00000079813	train
CCMSLIB00000079814	train
CCMSLIB00000079816	test
CCMSLIB00000079817	val
CCMSLIB00000079818	train
CCMSLIB00000079819	train
CCMSLIB00000079820	train
CCMSLIB00000079823	test
CCMSLIB00000079824	train
CCMSLIB00000079825	train
CCMSLIB00000079827	train
CCMSLIB00000079828	test
CCMSLIB00000079829	train
CCMSLIB00000079830	test
CCMSLIB00000079832	train
CCMSLIB00000079834	train
CCMSLIB00000079835	train
CCMSLIB00000079837	test
CCMSLIB00000079838	test
CCMSLIB00000079839	train
CCMSLIB00000079840	train
CCMSLIB00000079843	test
CCMSLIB00000079844	train
CCMSLIB00000079847	train
CCMSLIB00000079848	train
CCMSLIB00000079849	train
CCMSLIB00000079851	test
CCMSLIB00000079852	train
CCMSLIB00000079853	train
CCMSLIB00000079854	train
CCMSLIB00000079855	train
CCMSLIB00000079857	train
CCMSLIB00000079859	test
CCMSLIB00000079860	train
CCMSLIB00000079861	train
CCMSLIB00000079862	train
CCMSLIB00000079864	train
CCMSLIB00000079865	train
CCMSLIB00000079866	train
CCMSLIB00000079867	train
CCMSLIB00000079868	train
CCMSLIB00000079870	train
CCMSLIB00000079871	test
CCMSLIB00000079872	train
CCMSLIB00000079875	train
CCMSLIB00000079877	train
CCMSLIB00000079878	train
CCMSLIB00000079879	train
CCMSLIB00000079880	train
CCMSLIB00000079881	val
CCMSLIB00000079882	train
CCMSLIB00000079883	train
CCMSLIB00000079884	train
CCMSLIB00000079885	train
CCMSLIB00000079887	train
CCMSLIB00000079888	train
CCMSLIB00000079889	test
CCMSLIB00000079890	train
CCMSLIB00000079891	train
CCMSLIB00000079893	train
CCMSLIB00000079894	train
CCMSLIB00000079895	train
CCMSLIB00000079896	train
CCMSLIB00000079897	test
CCMSLIB00000079898	train
CCMSLIB00000079899	train
CCMSLIB00000079900	val
CCMSLIB00000079901	train
CCMSLIB00000079905	test
CCMSLIB00000079906	train
CCMSLIB00000079907	train
CCMSLIB00000079910	train
CCMSLIB00000079911	train
CCMSLIB00000079912	test
CCMSLIB00000079913	train
CCMSLIB00000079915	train
CCMSLIB00000079917	train
CCMSLIB00000079919	train
CCMSLIB00000079921	train
CCMSLIB00000079922	train
CCMSLIB00000079925	train
CCMSLIB00000079926	train
CCMSLIB00000079927	train
CCMSLIB00000079929	val
CCMSLIB00000079930	train
CCMSLIB00000079931	train
CCMSLIB00000079932	test
CCMSLIB00000079933	train
CCMSLIB00000079934	test
CCMSLIB00000079935	val
CCMSLIB00000079936	train
CCMSLIB00000079937	train
CCMSLIB00000079940	train
CCMSLIB00000079942	train
CCMSLIB00000079943	test
CCMSLIB00000079944	train
CCMSLIB00000079945	train
CCMSLIB00000079946	train
CCMSLIB00000079947	train
CCMSLIB00000079948	train
CCMSLIB00000079950	train
CCMSLIB00000079951	test
CCMSLIB00000079953	train
CCMSLIB00000079954	train
CCMSLIB00000079958	train
CCMSLIB00000079959	train
CCMSLIB00000079960	train
CCMSLIB00000079961	test
CCMSLIB00000079962	train
CCMSLIB00000079963	test
CCMSLIB00000079964	train
CCMSLIB00000079966	train
CCMSLIB00000079967	train
CCMSLIB00000079969	train
CCMSLIB00000079971	train
CCMSLIB00000079973	train
CCMSLIB00000079974	val
CCMSLIB00000079975	test
CCMSLIB00000079976	train
CCMSLIB00000079977	train
CCMSLIB00000079978	train
CCMSLIB00000079980	test
CCMSLIB00000079981	train
CCMSLIB00000079982	test
CCMSLIB00000079983	test
CCMSLIB00000079984	test
CCMSLIB00000079985	test
CCMSLIB00000079986	train
CCMSLIB00000079987	train
CCMSLIB00000079989	test
CCMSLIB00000079990	train
CCMSLIB00000079991	train
CCMSLIB00000079992	test
CCMSLIB00000079993	train
CCMSLIB00000079994	train
CCMSLIB00000079995	train
CCMSLIB00000079996	train
CCMSLIB00000079997	test
CCMSLIB00000079998	train
CCMSLIB00000079999	train
CCMSLIB00000080000	test
CCMSLIB00000080001	train
CCMSLIB00000080002	train
CCMSLIB00000080003	train
CCMSLIB00000080004	train
CCMSLIB00000080005	test
CCMSLIB00000080006	train
CCMSLIB00000080007	train
CCMSLIB00000080008	train
CCMSLIB00000080009	train
CCMSLIB00000080010	train
CCMSLIB00000080011	train
CCMSLIB00000080013	train
CCMSLIB00000080014	test
CCMSLIB00000080016	test
CCMSLIB00000080018	train
CCMSLIB00000080019	train
CCMSLIB00000080020	train
CCMSLIB00000080021	train
CCMSLIB00000080022	test
CCMSLIB00000080023	test
CCMSLIB00000080024	train
CCMSLIB00000080025	train
CCMSLIB00000080026	train
CCMSLIB00000080027	train
CCMSLIB00000080028	train
CCMSLIB00000080030	test
CCMSLIB00000080031	train
CCMSLIB00000080032	test
CCMSLIB00000080033	train
CCMSLIB00000080034	train
CCMSLIB00000080035	test
CCMSLIB00000080036	train
CCMSLIB00000080037	train
CCMSLIB00000080038	train
CCMSLIB00000080039	train
CCMSLIB00000080040	train
CCMSLIB00000080041	test
