name	split
CCMSLIB00000078698	train
CCMSLIB00000078700	train
CCMSLIB00000078701	test
CCMSLIB00000078702	train
CCMSLIB00000078703	train
CCMSLIB00000078704	test
CCMSLIB00000078705	train
CCMSLIB00000078706	val
CCMSLIB00000078707	train
CCMSLIB00000078711	test
CCMSLIB00000078712	train
CCMSLIB00000078713	val
CCMSLIB00000078714	train
CCMSLIB00000078715	test
CCMSLIB00000078717	train
CCMSLIB00000078718	train
CCMSLIB00000078719	train
CCMSLIB00000078720	train
CCMSLIB00000078722	train
CCMSLIB00000078724	test
CCMSLIB00000078727	train
CCMSLIB00000078730	train
CCMSLIB00000078733	test
CCMSLIB00000078734	test
CCMSLIB00000078735	test
CCMSLIB00000078737	val
CCMSLIB00000078738	train
CCMSLIB00000078741	test
CCMSLIB00000078742	train
CCMSLIB00000078743	test
CCMSLIB00000078744	train
CCMSLIB00000078745	train
CCMSLIB00000078746	train
CCMSLIB00000078748	train
CCMSLIB00000078749	test
CCMSLIB00000078750	train
CCMSLIB00000078751	test
CCMSLIB00000078752	train
CCMSLIB00000078755	train
CCMSLIB00000078756	test
CCMSLIB00000078759	train
CCMSLIB00000078760	test
CCMSLIB00000078761	train
CCMSLIB00000078762	test
CCMSLIB00000078765	train
CCMSLIB00000078766	train
CCMSLIB00000078767	train
CCMSLIB00000078769	train
CCMSLIB00000078774	test
CCMSLIB00000078776	train
CCMSLIB00000078779	train
CCMSLIB00000078780	test
CCMSLIB00000078782	train
CCMSLIB00000078783	test
CCMSLIB00000078786	train
CCMSLIB00000078787	train
CCMSLIB00000078788	val
CCMSLIB00000078790	test
CCMSLIB00000078791	test
CCMSLIB00000078793	train
CCMSLIB00000078794	train
CCMSLIB00000078797	val
CCMSLIB00000078798	train
CCMSLIB00000078799	train
CCMSLIB00000078802	test
CCMSLIB00000078808	train
CCMSLIB00000078809	train
CCMSLIB00000078810	train
CCMSLIB00000078811	train
CCMSLIB00000078812	train
CCMSLIB00000078813	test
CCMSLIB00000078814	val
CCMSLIB00000078815	test
CCMSLIB00000078817	train
CCMSLIB00000078819	test
CCMSLIB00000078820	train
CCMSLIB00000078821	train
CCMSLIB00000078850	train
CCMSLIB00000078851	train
CCMSLIB00000078859	train
CCMSLIB00000078863	train
CCMSLIB00000078867	train
CCMSLIB00000078900	train
CCMSLIB00000078917	train
CCMSLIB00000078922	train
CCMSLIB00000078923	test
CCMSLIB00000078929	train
CCMSLIB00000078936	train
CCMSLIB00000078938	train
CCMSLIB00000078939	train
CCMSLIB00000078958	train
CCMSLIB00000078960	train
CCMSLIB00000078973	train
CCMSLIB00000078975	train
CCMSLIB00000078976	train
CCMSLIB00000078978	val
CCMSLIB00000078980	test
CCMSLIB00000078981	train
CCMSLIB00000078983	test
CCMSLIB00000078990	train
CCMSLIB00000078994	test
CCMSLIB00000079014	test
CCMSLIB00000079017	train
CCMSLIB00000079023	train
CCMSLIB00000079024	train
CCMSLIB00000079026	test
CCMSLIB00000079028	train
CCMSLIB00000079036	train
CCMSLIB00000079037	test
CCMSLIB00000079038	train
CCMSLIB00000079054	train
CCMSLIB00000079059	train
CCMSLIB00000079060	train
CCMSLIB00000079063	test
CCMSLIB00000079064	train
CCMSLIB00000079065	test
CCMSLIB00000079069	train
CCMSLIB00000079070	train
CCMSLIB00000079072	train
CCMSLIB00000079073	train
CCMSLIB00000079074	train
CCMSLIB00000079075	train
CCMSLIB00000079076	train
CCMSLIB00000079079	train
CCMSLIB00000079085	train
CCMSLIB00000079088	train
CCMSLIB00000079096	train
CCMSLIB00000079098	train
CCMSLIB00000079110	train
CCMSLIB00000079111	train
CCMSLIB00000079117	test
CCMSLIB00000079119	train
CCMSLIB00000079124	train
CCMSLIB00000079125	val
CCMSLIB00000079126	train
CCMSLIB00000079127	train
CCMSLIB00000079135	test
CCMSLIB00000079144	test
CCMSLIB00000079148	test
CCMSLIB00000079149	train
CCMSLIB00000079153	train
CCMSLIB00000079155	val
CCMSLIB00000079157	train
CCMSLIB00000079170	train
CCMSLIB00000079171	train
CCMSLIB00000079174	train
CCMSLIB00000079179	train
CCMSLIB00000079181	test
CCMSLIB00000079184	train
CCMSLIB00000079190	train
CCMSLIB00000079191	train
CCMSLIB00000079197	train
CCMSLIB00000079202	train
CCMSLIB00000079207	train
CCMSLIB00000079208	train
CCMSLIB00000079209	train
CCMSLIB00000079211	train
CCMSLIB00000079219	train
CCMSLIB00000079231	train
CCMSLIB00000079233	train
CCMSLIB00000079244	train
CCMSLIB00000079247	test
CCMSLIB00000079248	train
CCMSLIB00000079254	train
CCMSLIB00000079255	train
CCMSLIB00000079256	test
CCMSLIB00000079258	train
CCMSLIB00000079261	train
CCMSLIB00000079266	train
CCMSLIB00000079273	train
CCMSLIB00000079274	train
CCMSLIB00000079350	train
CCMSLIB00000079352	test
CCMSLIB00000079353	train
CCMSLIB00000079355	test
CCMSLIB00000079356	train
CCMSLIB00000079357	train
CCMSLIB00000079358	test
CCMSLIB00000079359	train
CCMSLIB00000079360	train
CCMSLIB00000079361	train
CCMSLIB00000079364	train
CCMSLIB00000079365	train
CCMSLIB00000079367	train
CCMSLIB00000079368	train
CCMSLIB00000079369	train
CCMSLIB00000079371	train
CCMSLIB00000079372	train
CCMSLIB00000079373	train
CCMSLIB00000079376	train
CCMSLIB00000079378	train
CCMSLIB00000079380	train
CCMSLIB00000079381	train
CCMSLIB00000079382	test
CCMSLIB00000079383	train
CCMSLIB00000079386	test
CCMSLIB00000079387	test
CCMSLIB00000079388	train
CCMSLIB00000079389	test
CCMSLIB00000079391	train
CCMSLIB00000079392	train
CCMSLIB00000079393	train
CCMSLIB00000079395	val
CCMSLIB00000079396	train
CCMSLIB00000079397	train
CCMSLIB00000079398	train
CCMSLIB00000079399	train
CCMSLIB00000079401	train
CCMSLIB00000079402	test
CCMSLIB00000079405	test
CCMSLIB00000079406	train
CCMSLIB00000079407	train
CCMSLIB00000079408	train
CCMSLIB00000079409	train
CCMSLIB00000079410	train
CCMSLIB00000079411	train
CCMSLIB00000079413	train
CCMSLIB00000079414	train
CCMSLIB00000079415	test
CCMSLIB00000079417	train
CCMSLIB00000079418	train
CCMSLIB00000079419	train
CCMSLIB00000079420	train
CCMSLIB00000079421	test
CCMSLIB00000079422	test
CCMSLIB00000079423	train
CCMSLIB00000079424	train
CCMSLIB00000079425	train
CCMSLIB00000079427	train
CCMSLIB00000079428	train
CCMSLIB00000079429	train
CCMSLIB00000079430	train
CCMSLIB00000079431	train
CCMSLIB00000079432	val
CCMSLIB00000079433	test
CCMSLIB00000079435	train
CCMSLIB00000079439	train
CCMSLIB00000079440	train
CCMSLIB00000079441	train
CCMSLIB00000079443	val
CCMSLIB00000079445	train
CCMSLIB00000079446	test
CCMSLIB00000079448	train
CCMSLIB00000079449	train
CCMSLIB00000079451	test
CCMSLIB00000079456	train
CCMSLIB00000079457	train
CCMSLIB00000079458	test
CCMSLIB00000079459	train
CCMSLIB00000079460	test
CCMSLIB00000079462	train
CCMSLIB00000079463	train
CCMSLIB00000079464	test
CCMSLIB00000079465	train
CCMSLIB00000079466	val
CCMSLIB00000079467	test
CCMSLIB00000079468	train
CCMSLIB00000079470	train
CCMSLIB00000079471	train
CCMSLIB00000079472	train
CCMSLIB00000079473	test
CCMSLIB00000079474	train
CCMSLIB00000079475	train
CCMSLIB00000079476	train
CCMSLIB00000079477	test
CCMSLIB00000079478	train
CCMSLIB00000079480	val
CCMSLIB00000079483	train
CCMSLIB00000079484	train
CCMSLIB00000079485	train
CCMSLIB00000079487	train
CCMSLIB00000079488	test
CCMSLIB00000079489	train
CCMSLIB00000079491	train
CCMSLIB00000079492	train
CCMSLIB00000079493	train
CCMSLIB00000079494	test
CCMSLIB00000079495	test
CCMSLIB00000079496	train
CCMSLIB00000079497	train
CCMSLIB00000079498	train
CCMSLIB00000079499	train
CCMSLIB00000079500	train
CCMSLIB00000079501	train
CCMSLIB00000079502	train
CCMSLIB00000079504	test
CCMSLIB00000079508	train
CCMSLIB00000079509	train
CCMSLIB00000079510	train
CCMSLIB00000079511	train
CCMSLIB00000079512	train
CCMSLIB00000079513	train
CCMSLIB00000079515	test
CCMSLIB00000079516	val
CCMSLIB00000079517	train
CCMSLIB00000079518	train
CCMSLIB00000079519	test
CCMSLIB00000079520	train
CCMSLIB00000079522	train
CCMSLIB00000079523	train
CCMSLIB00000079524	train
CCMSLIB00000079526	train
CCMSLIB00000079527	test
CCMSLIB00000079528	train
CCMSLIB00000079529	train
CCMSLIB00000079531	train
CCMSLIB00000079532	test
CCMSLIB00000079533	train
CCMSLIB00000079534	train
CCMSLIB00000079535	train
CCMSLIB00000079537	train
CCMSLIB00000079539	train
CCMSLIB00000079540	test
CCMSLIB00000079541	train
CCMSLIB00000079542	train
CCMSLIB00000079544	train
CCMSLIB00000079546	train
CCMSLIB00000079548	train
CCMSLIB00000079551	train
CCMSLIB00000079552	train
CCMSLIB00000079554	test
CCMSLIB00000079555	train
CCMSLIB00000079557	train
CCMSLIB00000079558	train
CCMSLIB00000079559	train
CCMSLIB00000079560	train
CCMSLIB00000079562	test
CCMSLIB00000079564	train
CCMSLIB00000079566	train
CCMSLIB00000079568	train
CCMSLIB00000079569	test
CCMSLIB00000079570	train
CCMSLIB00000079571	val
CCMSLIB00000079572	test
CCMSLIB00000079573	train
CCMSLIB00000079574	val
CCMSLIB00000079575	train
CCMSLIB00000079578	train
CCMSLIB00000079579	test
CCMSLIB00000079580	train
CCMSLIB00000079581	train
CCMSLIB00000079582	train
CCMSLIB00000079583	train
CCMSLIB00000079584	train
CCMSLIB00000079585	test
CCMSLIB00000079588	train
CCMSLIB00000079590	val
CCMSLIB00000079591	test
CCMSLIB00000079593	test
CCMSLIB00000079594	train
CCMSLIB00000079595	train
CCMSLIB00000079598	test
CCMSLIB00000079599	train
CCMSLIB00000079600	val
CCMSLIB00000079601	train
CCMSLIB00000079602	train
CCMSLIB00000079603	test
CCMSLIB00000079604	train
CCMSLIB00000079605	val
CCMSLIB00000079606	train
CCMSLIB00000079607	train
CCMSLIB00000079608	train
CCMSLIB00000079610	train
CCMSLIB00000079611	train
CCMSLIB00000079612	test
CCMSLIB00000079613	train
CCMSLIB00000079614	train
CCMSLIB00000079615	train
CCMSLIB00000079616	train
CCMSLIB00000079617	train
CCMSLIB00000079619	train
CCMSLIB00000079620	test
CCMSLIB00000079621	train
CCMSLIB00000079622	test
CCMSLIB00000079623	train
CCMSLIB00000079624	train
CCMSLIB00000079625	train
CCMSLIB00000079626	val
CCMSLIB00000079629	train
CCMSLIB00000079630	val
CCMSLIB00000079631	train
CCMSLIB00000079632	train
CCMSLIB00000079634	train
CCMSLIB00000079637	train
CCMSLIB00000079638	train
CCMSLIB00000079640	test
CCMSLIB00000079641	train
CCMSLIB00000079642	train
CCMSLIB00000079643	test
CCMSLIB00000079644	train
CCMSLIB00000079645	train
CCMSLIB00000079646	test
CCMSLIB00000079647	train
CCMSLIB00000079648	train
CCMSLIB00000079650	val
CCMSLIB00000079651	train
CCMSLIB00000079652	train
CCMSLIB00000079653	train
CCMSLIB00000079654	train
CCMSLIB00000079655	train
CCMSLIB00000079656	train
CCMSLIB00000079659	train
CCMSLIB00000079660	train
CCMSLIB00000079661	train
CCMSLIB00000079662	train
CCMSLIB00000079663	train
CCMSLIB00000079665	test
CCMSLIB00000079666	train
CCMSLIB00000079667	train
CCMSLIB00000079668	train
CCMSLIB00000079669	test
CCMSLIB00000079670	train
CCMSLIB00000079671	train
CCMSLIB00000079672	test
CCMSLIB00000079675	train
CCMSLIB00000079676	train
CCMSLIB00000079679	train
CCMSLIB00000079682	train
CCMSLIB00000079684	test
CCMSLIB00000079686	train
CCMSLIB00000079687	train
CCMSLIB00000079688	train
CCMSLIB00000079689	test
CCMSLIB00000079690	test
CCMSLIB00000079691	train
CCMSLIB00000079692	test
CCMSLIB00000079693	train
CCMSLIB00000079694	train
CCMSLIB00000079695	train
CCMSLIB00000079698	test
CCMSLIB00000079699	train
CCMSLIB00000079700	train
CCMSLIB00000079701	train
CCMSLIB00000079703	train
CCMSLIB00000079704	train
CCMSLIB00000079705	train
CCMSLIB00000079707	test
CCMSLIB00000079708	train
CCMSLIB00000079710	train
CCMSLIB00000079711	train
CCMSLIB00000079712	train
CCMSLIB00000079716	train
CCMSLIB00000079717	train
CCMSLIB00000079718	test
CCMSLIB00000079719	train
CCMSLIB00000079720	train
CCMSLIB00000079721	train
CCMSLIB00000079723	train
CCMSLIB00000079724	test
CCMSLIB00000079725	test
CCMSLIB00000079726	train
CCMSLIB00000079728	test
CCMSLIB00000079729	train
CCMSLIB00000079730	train
CCMSLIB00000079732	train
CCMSLIB00000079734	test
CCMSLIB00000079737	train
CCMSLIB00000079738	train
CCMSLIB00000079739	test
CCMSLIB00000079741	train
CCMSLIB00000079742	train
CCMSLIB00000079744	train
CCMSLIB00000079745	train
CCMSLIB00000079746	train
CCMSLIB00000079749	train
CCMSLIB00000079750	train
CCMSLIB00000079751	train
CCMSLIB00000079752	train
CCMSLIB00000079754	train
CCMSLIB00000079755	train
CCMSLIB00000079757	train
CCMSLIB00000079758	train
CCMSLIB00000079759	train
CCMSLIB00000079760	train
CCMSLIB00000079761	train
CCMSLIB00000079763	train
CCMSLIB00000079764	train
CCMSLIB00000079765	train
CCMSLIB00000079767	test
CCMSLIB00000079768	train
CCMSLIB00000079769	train
CCMSLIB00000079770	train
CCMSLIB00000079772	train
CCMSLIB00000079773	test
CCMSLIB00000079774	train
CCMSLIB00000079775	train
CCMSLIB00000079776	train
CCMSLIB00000079778	val
CCMSLIB00000079780	test
CCMSLIB00000079782	train
CCMSLIB00000079783	train
CCMSLIB00000079784	test
CCMSLIB00000079785	train
CCMSLIB00000079786	train
CCMSLIB00000079787	test
CCMSLIB00000079788	train
CCMSLIB00000079790	train
CCMSLIB00000079791	train
CCMSLIB00000079792	test
CCMSLIB00000079795	train
CCMSLIB00000079796	test
CCMSLIB00000079797	test
CCMSLIB00000079800	val
CCMSLIB00000079801	test
CCMSLIB00000079802	train
CCMSLIB00000079803	train
CCMSLIB00000079804	train
CCMSLIB00000079806	train
CCMSLIB00000079807	val
CCMSLIB00000079809	train
CCMSLIB00000079810	train
CCMSLIB00000079811	train
CCMSLIB00000079812	test
CCMSLIB00000079813	train
CCMSLIB00000079814	train
CCMSLIB00000079816	train
CCMSLIB00000079817	train
CCMSLIB00000079818	train
CCMSLIB00000079819	val
CCMSLIB00000079820	train
CCMSLIB00000079823	train
CCMSLIB00000079824	train
CCMSLIB00000079825	train
CCMSLIB00000079827	test
CCMSLIB00000079828	train
CCMSLIB00000079829	train
CCMSLIB00000079830	train
CCMSLIB00000079832	train
CCMSLIB00000079834	train
CCMSLIB00000079835	train
CCMSLIB00000079837	train
CCMSLIB00000079838	train
CCMSLIB00000079839	train
CCMSLIB00000079840	train
CCMSLIB00000079843	train
CCMSLIB00000079844	train
CCMSLIB00000079847	train
CCMSLIB00000079848	train
CCMSLIB00000079849	train
CCMSLIB00000079851	train
CCMSLIB00000079852	train
CCMSLIB00000079853	train
CCMSLIB00000079854	test
CCMSLIB00000079855	train
CCMSLIB00000079857	train
CCMSLIB00000079859	train
CCMSLIB00000079860	train
CCMSLIB00000079861	train
CCMSLIB00000079862	test
CCMSLIB00000079864	train
CCMSLIB00000079865	train
CCMSLIB00000079866	train
CCMSLIB00000079867	train
CCMSLIB00000079868	test
CCMSLIB00000079870	val
CCMSLIB00000079871	train
CCMSLIB00000079872	train
CCMSLIB00000079875	train
CCMSLIB00000079877	train
CCMSLIB00000079878	train
CCMSLIB00000079879	test
CCMSLIB00000079880	train
CCMSLIB00000079881	test
CCMSLIB00000079882	test
CCMSLIB00000079883	train
CCMSLIB00000079884	train
CCMSLIB00000079885	train
CCMSLIB00000079887	train
CCMSLIB00000079888	train
CCMSLIB00000079889	train
CCMSLIB00000079890	train
CCMSLIB00000079891	test
CCMSLIB00000079893	test
CCMSLIB00000079894	train
CCMSLIB00000079895	train
CCMSLIB00000079896	test
CCMSLIB00000079897	train
CCMSLIB00000079898	test
CCMSLIB00000079899	train
CCMSLIB00000079900	train
CCMSLIB00000079901	train
CCMSLIB00000079905	train
CCMSLIB00000079906	test
CCMSLIB00000079907	test
CCMSLIB00000079910	train
CCMSLIB00000079911	train
CCMSLIB00000079912	train
CCMSLIB00000079913	train
CCMSLIB00000079915	train
CCMSLIB00000079917	test
CCMSLIB00000079919	train
CCMSLIB00000079921	test
CCMSLIB00000079922	train
CCMSLIB00000079925	train
CCMSLIB00000079926	train
CCMSLIB00000079927	test
CCMSLIB00000079929	train
CCMSLIB00000079930	train
CCMSLIB00000079931	train
CCMSLIB00000079932	train
CCMSLIB00000079933	train
CCMSLIB00000079934	train
CCMSLIB00000079935	train
CCMSLIB00000079936	val
CCMSLIB00000079937	train
CCMSLIB00000079940	train
CCMSLIB00000079942	train
CCMSLIB00000079943	train
CCMSLIB00000079944	train
CCMSLIB00000079945	train
CCMSLIB00000079946	train
CCMSLIB00000079947	train
CCMSLIB00000079948	train
CCMSLIB00000079950	train
CCMSLIB00000079951	train
CCMSLIB00000079953	train
CCMSLIB00000079954	train
CCMSLIB00000079958	train
CCMSLIB00000079959	val
CCMSLIB00000079960	test
CCMSLIB00000079961	train
CCMSLIB00000079962	train
CCMSLIB00000079963	train
CCMSLIB00000079964	train
CCMSLIB00000079966	train
CCMSLIB00000079967	train
CCMSLIB00000079969	train
CCMSLIB00000079971	train
CCMSLIB00000079973	train
CCMSLIB00000079974	test
CCMSLIB00000079975	train
CCMSLIB00000079976	train
CCMSLIB00000079977	train
CCMSLIB00000079978	train
CCMSLIB00000079980	train
CCMSLIB00000079981	test
CCMSLIB00000079982	val
CCMSLIB00000079983	train
CCMSLIB00000079984	train
CCMSLIB00000079985	train
CCMSLIB00000079986	val
CCMSLIB00000079987	train
CCMSLIB00000079989	train
CCMSLIB00000079990	test
CCMSLIB00000079991	test
CCMSLIB00000079992	train
CCMSLIB00000079993	test
CCMSLIB00000079994	train
CCMSLIB00000079995	train
CCMSLIB00000079996	train
CCMSLIB00000079997	train
CCMSLIB00000079998	train
CCMSLIB00000079999	train
CCMSLIB00000080000	train
CCMSLIB00000080001	train
CCMSLIB00000080002	train
CCMSLIB00000080003	test
CCMSLIB00000080004	train
CCMSLIB00000080005	train
CCMSLIB00000080006	train
CCMSLIB00000080007	train
CCMSLIB00000080008	test
CCMSLIB00000080009	test
CCMSLIB00000080010	test
CCMSLIB00000080011	test
CCMSLIB00000080013	train
CCMSLIB00000080014	train
CCMSLIB00000080016	train
CCMSLIB00000080018	train
CCMSLIB00000080019	train
CCMSLIB00000080020	test
CCMSLIB00000080021	train
CCMSLIB00000080022	val
CCMSLIB00000080023	train
CCMSLIB00000080024	train
CCMSLIB00000080025	train
CCMSLIB00000080026	test
CCMSLIB00000080027	train
CCMSLIB00000080028	train
CCMSLIB00000080030	train
CCMSLIB00000080031	train
CCMSLIB00000080032	train
CCMSLIB00000080033	train
CCMSLIB00000080034	train
CCMSLIB00000080035	train
CCMSLIB00000080036	test
CCMSLIB00000080037	train
CCMSLIB00000080038	train
CCMSLIB00000080039	train
CCMSLIB00000080040	train
CCMSLIB00000080041	train
